,min,squad,g+a_1,crdr,starts,pk,g-pk,ast,g-pk_1,crdy,mp,g+a-pk,gls_1,gls,player,g+a,ast_1
1206,53,Israel,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Mahmoud Jaber,0,0.00
1207,270,IR Iran,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Majid Hosseini,0,0.0
1208,763,Belarus,0.35,0,9,0,3,0,0.35,3,9,0.35,0.35,3,Maks Ebonh,3,0.00
1209,566,Estonia,0.00,1,7,0,0,0,0.00,3,7,0.00,0.00,0,Maksim Paskotši,0,0.00
1210,270,Belarus,0.00,0,3,0,0,0,0.00,0,3,0.00,0.00,0,Maksim Plotnikaŭ,0,0.00
1211,716,Kazakhstan,0.38,0,9,0,2,1,0.25,3,10,0.38,0.25,2,Maksim Samorodov,3,0.13
1212,83,Belarus,0.00,0,1,0,0,0,0.00,1,2,0.00,0.00,0,Maksim Skavysh,0,0.00
1213,27,Latvia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Maksims Toņiševs,0,0.00
1214,4,Ukraine,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Maksym Talovierov,0,0.00
1215,11,France,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Malo Gusto,0,0.00
1216,3,Belgium,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mandela Keita,0,0.00
1217,6,Greece,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Manolis Saliakas,0,0.00
1218,540,Israel,0.33,0,6,0,1,1,0.17,0,6,0.33,0.17,1,Manor Solomon,2,0.17
1219,65,Austria,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Manprit Sarkaria,0,0.00
1220,360,Switzerland,0.25,0,4,0,1,0,0.25,1,4,0.25,0.25,1,Manuel Akanji,1,0.0
1221,487,San Marino,0.00,0,5,0,0,0,0.00,1,8,0.00,0.00,0,Manuel Battistini,0,0.00
1222,180,Italy,0.00,0,2,0,0,0,0.00,0,2,0.00,0.00,0,Manuel Locatelli,0,0.00
1223,270,Germany,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Manuel Neuer,0,0.0
1224,90,Albania,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Marash Kumbulla,0,0.00
1225,848,Kazakhstan,0.00,0,10,0,0,0,0.00,2,10,0.00,0.00,0,Marat Bystrov,0,0.00
1226,488,Andorra,0.00,0,4,0,0,0,0.00,1,9,0.00,0.00,0,Marc García,0,0.00
1227,388,England,0.00,0,4,0,0,0,0.00,0,5,0.00,0.00,0,Marc Guéhi,0,0.00
1228,112,Andorra,0.00,0,1,0,0,0,0.00,3,8,0.00,0.00,0,Marc Pujol,0,0.00
1229,484,Andorra,0.00,1,6,0,0,0,0.00,4,9,0.00,0.00,0,Marc Rebés,0,0.00
1230,674,Andorra,0.00,0,8,0,0,0,0.00,1,8,0.00,0.00,0,Marc Vales,0,0.00
1231,340,Liechtenstein,0.00,0,4,0,0,0,0.00,0,4,0.00,0.00,0,Marcel Büchel,0,0.00
1232,371,Austria,1.46,0,3,2,2,2,0.49,1,7,0.97,0.97,4,Marcel Sabitzer,6,0.49
1233,362,San Marino,0.00,0,4,0,0,0,0.00,2,7,0.00,0.00,0,Marcello Mularoni,0,0.00
1234,552,Croatia,0.0,0,6,0,0,0,0.0,1,6,0.0,0.0,0,Marcelo Brozović,0,0.0
1235,229,Spain,0.39,0,3,0,1,0,0.39,0,4,0.39,0.39,1,Marco Asensio,1,0.0
1236,82,Estonia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Marco Lukka,0,0.00
1237,33,Croatia,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Marco Pašalić,0,0.00
1238,112,Italy,0.00,0,1,0,0,0,0.00,0,2,0.00,0.00,0,Marco Verratti,0,0.00
1239,373,Argentina,0.0,0,4,0,0,0,0.0,3,6,0.0,0.0,0,Marcos Acuña,0,0.0
1240,120,Spain,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Marcos Llorente,0,0.0
1241,66,Finland,0.00,0,0,0,0,0,0.00,0,4,0.00,0.00,0,Marcus Forss,0,0.00
1242,163,Norway,0.00,0,2,0,0,0,0.00,0,3,0.00,0.00,0,Marcus Pedersen,0,0.00
1243,140,England,1.93,0,1,0,3,0,1.93,0,5,1.93,1.93,3,Marcus Rashford,3,0.0
1244,151,France,1.19,0,0,0,0,2,0.0,1,5,1.19,0.0,0,Marcus Thuram,2,1.19
1245,157,Slovakia,0.57,0,2,0,0,1,0.00,0,2,0.57,0.00,0,Marek Hamšík,1,0.57
1246,90,Slovakia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Marek Rodák,0,0.00
1247,360,Bulgaria,0.25,0,4,0,1,0,0.25,1,5,0.25,0.25,1,Marin Petkov,1,0.00
1248,136,Cyprus,0.00,0,1,0,0,0,0.00,0,4,0.00,0.00,0,Marinos Tzionis,0,0.00
1249,36,Germany,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Mario Götze,0,0.0
1250,630,Albania,0.00,0,7,0,0,0,0.00,2,7,0.00,0.00,0,Mario Mitaj,0,0.00
1251,271,Croatia,0.0,0,2,0,0,0,0.0,0,7,0.0,0.0,0,Mario Pašalić,0,0.0
1252,28,Cyprus,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Marios Antoniades,0,0.00
1253,37,Cyprus,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Marios Elia,0,0.00
1254,323,Romania,0.00,0,3,0,0,0,0.00,2,7,0.00,0.00,0,Marius Marin,0,0.00
1255,24,Estonia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mark Anders Lepik,0,0.00
1256,180,Netherlands,0.00,0,2,0,0,0,0.00,0,2,0.00,0.00,0,Mark Flekken,0,0.00
1257,8,Rep. of Ireland,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mark Sykes,0,0.00
1258,59,Canada,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Mark-Anthony Kaye,0,0.0
1259,327,Lithuania,0.00,0,4,0,0,0,0.00,0,7,0.00,0.00,0,Markas Beneta,0,0.00
1260,220,Austria,0.82,0,2,1,1,0,0.41,0,4,0.41,0.82,2,Marko Arnautović,2,0.00
1261,128,Montenegro,0.00,0,2,0,0,0,0.00,1,2,0.00,0.00,0,Marko Bakić,0,0.00
1262,13,Serbia,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Marko Grujić,0,0.0
1263,480,Montenegro,0.00,0,6,0,0,0,0.00,0,6,0.00,0.00,0,Marko Janković,0,0.00
1264,241,Croatia,0.75,0,3,0,1,1,0.37,0,6,0.75,0.37,1,Marko Livaja,2,0.37
1265,41,Latvia,0.00,0,0,0,0,0,0.00,0,5,0.00,0.00,0,Marko Regža,0,0.00
1266,84,Montenegro,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Marko Tuci,0,0.00
1267,395,Montenegro,0.00,0,5,0,0,0,0.00,2,5,0.00,0.00,0,Marko Vešović,0,0.00
1268,84,Montenegro,0.00,0,0,0,0,0,0.00,0,4,0.00,0.00,0,Marko Vukčević,0,0.00
1269,370,Estonia,0.00,0,5,0,0,0,0.00,1,7,0.00,0.00,0,Markus Poom,0,0.00
1270,81,Estonia,1.11,0,1,0,0,1,0.00,0,1,1.11,0.00,0,Markus Soomets,1,1.11
1271,426,Brazil,0.0,0,4,0,0,0,0.0,1,5,0.0,0.0,0,Marquinhos,0,0.0
1272,184,Netherlands,0.0,0,3,0,0,0,0.0,0,5,0.0,0.0,0,Marten de Roon,0,0.0
1273,12,Croatia,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Martin Baturina,0,0.00
1274,103,Denmark,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Martin Braithwaite,0,0.0
1275,810,Slovakia,0.00,0,9,0,0,0,0.00,1,9,0.00,0.00,0,Martin Dúbravka,0,0.00
1276,90,Croatia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Martin Erlic,0,0.00
1277,121,Cameroon,0.0,0,2,0,0,0,0.0,0,2,0.0,0.0,0,Martin Hongla,0,0.0
1278,112,Liechtenstein,0.00,0,1,0,0,0,0.00,1,4,0.00,0.00,0,Martin Marxer,0,0.00
1279,477,Estonia,0.19,0,6,0,0,1,0.00,0,7,0.19,0.00,0,Martin Miller,1,0.19
1280,178,Bulgaria,0.00,0,3,0,0,0,0.00,0,3,0.00,0.00,0,Martin Minchev,0,0.00
1281,90,Sweden,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Martin Olsson,0,0.00
1282,208,Estonia,0.43,0,2,0,1,0,0.43,1,3,0.43,0.43,1,Martin Vetkal,1,0.00
1283,90,Czechia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Martin Vitík,0,0.00
1284,617,Norway,0.29,0,7,0,1,1,0.15,1,7,0.29,0.15,1,Martin Ødegaard,2,0.15
1285,90,Uruguay,0.0,0,1,0,0,0,0.0,1,1,0.0,0.0,0,Martín Cáceres,0,0.0
1286,114,Spain,0.00,0,1,0,0,0,0.00,1,3,0.00,0.00,0,Martín Zubimendi,0,0.00
1287,460,Luxembourg,0.20,0,5,0,0,1,0.00,3,8,0.20,0.00,0,Marvin da Graça,1,0.20
1288,186,England,0.0,0,2,0,0,0,0.0,0,4,0.0,0.0,0,Mason Mount,0,0.0
1289,635,Croatia,0.0,0,7,0,0,0,0.0,2,7,0.0,0.0,0,Mateo Kovačić,0,0.0
1290,174,Italy,1.03,0,2,0,2,0,1.03,0,3,1.03,1.03,2,Mateo Retegui,2,0.00
1291,57,Poland,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Mateusz Wieteska,0,0.00
1292,90,Slovenia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Matevž Vidovšek,0,0.00
1293,73,Portugal,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Matheus Nunes,0,0.0
1294,333,Australia,0.54,0,4,0,1,1,0.27,0,4,0.54,0.27,1,Mathew Leckie,2,0.27
1295,360,Australia,0.0,0,4,0,0,0,0.0,0,4,0.0,0.0,0,Mathew Ryan,0,0.0
1296,84,Denmark,0.0,0,1,0,0,0,0.0,1,2,0.0,0.0,0,Mathias Jensen,0,0.0
1297,90,Denmark,0.00,0,1,0,0,0,0.00,1,1,0.00,0.00,0,Mathias Jørgensen,0,0.00
1298,666,Luxembourg,0.14,0,7,0,1,0,0.14,2,10,0.14,0.14,1,Mathias Olesen,1,0.00
1299,253,Uruguay,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Mathías Olivera,0,0.0
1300,66,Lithuania,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Matijus Remeikis,0,0.00
1301,7,Norway,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mats Møller Dæhli,0,0.00
1302,322,Netherlands,0.28,0,4,0,1,0,0.28,1,5,0.28,0.28,1,Mats Wieffer,1,0.00
1303,508,Rep. of Ireland,0.35,1,6,0,1,1,0.18,2,6,0.35,0.18,1,Matt Doherty,2,0.18
1304,60,Denmark,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Matt O'Riley,0,0.00
1305,360,United States,0.0,0,4,0,0,0,0.0,0,4,0.0,0.0,0,Matt Turner,0,0.0
1306,226,Italy,0.40,0,2,0,1,0,0.40,0,4,0.40,0.40,1,Matteo Darmian,1,0.00
1307,90,Italy,1.00,0,1,0,1,0,1.00,0,1,1.00,1.00,1,Matteo Pessina,1,0.00
1308,183,Italy,0.00,0,2,0,0,0,0.00,0,4,0.00,0.00,0,Matteo Politano,0,0.00
1309,364,San Marino,0.00,0,3,0,0,0,0.00,2,10,0.00,0.00,0,Matteo Vitaioli,0,0.00
1310,46,Malta,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Matthew Grech,0,0.00
1311,641,Malta,0.00,0,8,0,0,0,0.00,1,8,0.00,0.00,0,Matthew Guillaumier,0,0.00
1312,1,Germany,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Matthias Ginter,0,0.0
1313,19,Austria,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Matthias Seidl,0,0.00
1314,91,Netherlands,0.0,0,1,0,0,0,0.0,1,2,0.0,0.0,0,Matthijs de Ligt,0,0.0
1315,335,Finland,0.00,0,3,0,0,0,0.00,0,5,0.00,0.00,0,Matti Peltola,0,0.00
1316,31,San Marino,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mattia Stefanelli,0,0.00
1317,138,Italy,0.65,0,2,0,0,1,0.00,0,2,0.65,0.00,0,Mattia Zaccagni,1,0.65
1318,615,Estonia,0.00,0,7,0,0,0,0.00,3,7,0.00,0.00,0,Mattias Käit,0,0.00
1319,483,Faroe Islands,0.00,0,6,0,0,0,0.00,2,6,0.00,0.00,0,Mattias Lamhauge,0,0.00
1320,465,Sweden,0.00,0,5,0,0,0,0.00,1,6,0.00,0.00,0,Mattias Svanberg,0,0.00
1321,360,Poland,0.0,0,4,0,0,0,0.0,2,4,0.0,0.0,0,Matty Cash,0,0.0
1322,107,Northern Ireland,0.00,0,2,0,0,0,0.00,0,2,0.00,0.00,0,Matty Kennedy,0,0.00
1323,78,France,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Mattéo Guendouzi,0,0.0
1324,270,Belgium,0.00,0,3,0,0,0,0.00,0,3,0.00,0.00,0,Matz Sels,0,0.00
1325,195,Uruguay,0.0,0,2,0,0,0,0.0,0,3,0.0,0.0,0,Matías Vecino,0,0.0
1326,17,Uruguay,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Matías Viña,0,0.0
1327,38,Slovakia,0.00,0,0,0,0,0,0.00,0,4,0.00,0.00,0,Matúš Bero,0,0.00
1328,897,Andorra,0.00,0,10,0,0,0,0.00,2,10,0.00,0.00,0,Max Llovera,0,0.00
1329,30,Uruguay,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Maxi Gómez,0,0.0
1330,396,Moldova,0.00,0,2,0,0,0,0.00,1,7,0.00,0.00,0,Maxim Cojocaru,0,0.00
1331,917,Luxembourg,0.10,1,11,1,0,0,0.00,2,11,0.00,0.10,1,Maxime Chanot,1,0.00
1332,704,Liechtenstein,0.00,0,8,0,0,0,0.00,0,8,0.00,0.00,0,Maximilian Göppel,0,0.00
1333,392,Austria,0.00,0,5,0,0,0,0.00,2,7,0.00,0.00,0,Maximilian Wöber,0,0.00
1334,390,Japan,0.23,0,4,0,0,1,0.0,1,4,0.23,0.0,0,Maya Yoshida,1,0.23
1335,270,IR Iran,1.0,0,3,1,1,1,0.33,0,3,0.67,0.67,2,Mehdi Taremi,3,0.33
1336,62,IR Iran,0.0,0,0,0,0,0,0.0,0,3,0.0,0.0,0,Mehdi Torabi,0,0.0
1337,78,Faroe Islands,1.15,0,1,0,0,1,0.00,0,1,1.15,0.00,0,Meinhard Olsen,1,1.15
1338,297,Netherlands,0.3,0,3,0,1,0,0.3,1,5,0.3,0.3,1,Memphis,1,0.0
1339,405,Türkiye,0.22,0,5,0,0,1,0.00,3,5,0.22,0.00,0,Merih Demiral,1,0.22
1340,120,Kosovo,0.75,0,0,0,0,1,0.00,1,5,0.75,0.00,0,Meriton Korenica,1,0.75
1341,450,Türkiye,0.00,0,5,0,0,0,0.00,0,5,0.00,0.00,0,Mert Günok,0,0.00
1342,30,Türkiye,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mert Müldür,0,0.00
1343,180,Qatar,0.0,0,2,0,0,0,0.0,0,2,0.0,0.0,0,Meshaal Barsham,0,0.0
1344,326,San Marino,0.00,0,4,0,0,0,0.00,1,6,0.00,0.00,0,Michael Battistini,0,0.00
1345,225,Ecuador,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Michael Estrada,0,0.0
1346,6,Northern Ireland,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Michael Forbes,0,0.00
1347,478,Austria,0.56,0,6,0,3,0,0.56,0,6,0.56,0.56,3,Michael Gregoritsch,3,0.00
1348,203,Rep. of Ireland,0.89,0,1,0,2,0,0.89,0,6,0.89,0.89,2,Michael Johnston,2,0.00
1349,72,Rep. of Ireland,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Michael Obafemi,0,0.00
1350,448,Luxembourg,0.00,0,6,0,0,0,0.00,1,6,0.00,0.00,0,Michael Pinto,0,0.00
1351,336,Czechia,0.00,0,4,0,0,0,0.00,0,5,0.00,0.00,0,Michal Sadílek,0,0.00
1352,92,Slovakia,0.00,0,1,0,0,0,0.00,1,3,0.00,0.00,0,Michal Tomič,0,0.00
1353,90,Cyprus,0.00,0,0,0,0,0,0.00,1,2,0.00,0.00,0,Michalis Ioannou,0,0.00
1354,45,Poland,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Michał Karbownik,0,0.00
1355,45,Poland,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Michał Skóraś,0,0.0
1356,16,Switzerland,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Michel Aebischer,0,0.0
1357,220,San Marino,0.00,0,2,0,0,0,0.00,0,5,0.00,0.00,0,Michele Cevoli,0,0.00
1358,151,Belgium,0.6,0,2,0,1,0,0.6,0,2,0.6,0.6,1,Michy Batshuayi,1,0.0
1359,28,Netherlands,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Micky van de Ven,0,0.00
1360,630,Israel,0.14,0,7,0,0,1,0.00,3,7,0.14,0.00,0,Miguel Vítor,1,0.14
1361,376,Slovenia,0.00,0,6,0,0,0,0.00,0,6,0.00,0.00,0,Miha Blažič,0,0.00
1362,209,Slovenia,0.43,0,2,0,0,1,0.00,0,4,0.43,0.00,0,Miha Zajc,1,0.43
1363,45,Romania,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Mihai Dobre,0,0.00
1364,67,Moldova,0.00,0,0,0,0,0,0.00,0,3,0.00,0.00,0,Mihai Plătică,0,0.00
1365,313,Moldova,0.00,0,4,0,0,0,0.00,3,4,0.00,0.00,0,Mihail Caimacov,0,0.00
1366,9,Estonia,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Mihkel Ainsalu,0,0.00
1367,30,Hungary,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Mihály Kata,0,0.00
1368,66,Serbia,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Mijat Gaćinović,0,0.00
1369,213,Iceland,0.00,0,1,0,0,0,0.00,0,8,0.00,0.00,0,Mikael Anderson,0,0.00
1370,111,Iceland,0.81,0,0,0,1,0,0.81,0,5,0.81,0.81,1,Mikael Ellertsson,1,0.00
1371,540,France,0.00,0,6,0,0,0,0.00,0,6,0.00,0.00,0,Mike Maignan,0,0.00
1372,63,Belgium,0.00,0,1,0,0,0,0.00,0,2,0.00,0.00,0,Mike Trésor,0,0.00
1373,370,Spain,0.49,0,5,0,1,1,0.24,1,6,0.49,0.24,1,Mikel Merino,2,0.24
1374,207,Spain,1.30,0,3,0,1,2,0.43,0,5,1.30,0.43,1,Mikel Oyarzabal,3,0.87
1375,244,Kazakhstan,0.00,0,4,0,0,0,0.00,0,4,0.00,0.00,0,Mikhail Gabyshev,0,0.00
1376,61,Japan,0.0,0,1,0,0,0,0.0,1,1,0.0,0.0,0,Miki Yamane,0,0.0
1377,150,Denmark,0.0,0,1,0,0,0,0.0,0,3,0.0,0.0,0,Mikkel Damsgaard,0,0.0
1378,196,IR Iran,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Milad Mohammadi,0,0.0
1379,270,Canada,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Milan Borjan,0,0.0
1380,687,Montenegro,0.00,0,8,0,0,0,0.00,0,8,0.00,0.00,0,Milan Mijatović,0,0.00
1381,101,N. Macedonia,0.00,0,0,0,0,0,0.00,1,5,0.00,0.00,0,Milan Ristovski,0,0.00
1382,720,Slovakia,0.00,0,8,0,0,0,0.00,0,8,0.00,0.00,0,Milan Škriniar,0,0.00
1383,518,Hungary,0.00,1,7,0,0,0,0.00,2,7,0.00,0.00,0,Milos Kerkez,0,0.00
1384,524,Kosovo,1.03,0,7,0,3,3,0.52,0,7,1.03,0.52,3,Milot Rashica,6,0.52
1385,183,Australia,0.0,0,2,0,0,0,0.0,2,4,0.0,0.0,0,Miloš Degenek,0,0.0
1386,51,Montenegro,0.00,0,0,0,0,0,0.00,2,3,0.00,0.00,0,Miloš Raičković,0,0.00
1387,221,Serbia,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Miloš Veljković,0,0.0
1388,246,Montenegro,0.00,0,2,0,0,0,0.00,0,6,0.00,0.00,0,Milutin Osmajić,0,0.00
1389,365,Cyprus,0.00,0,4,0,0,0,0.00,1,5,0.00,0.00,0,Minas Antoniou,0,0.00
1390,443,Bosnia & Herz'na,0.00,0,5,0,0,0,0.00,1,7,0.00,0.00,0,Miralem Pjanić,0,0.00
1391,135,San Marino,0.00,0,2,0,0,0,0.00,0,2,0.00,0.00,0,Mirko Palazzi,0,0.00
1392,187,Albania,0.96,0,1,0,1,1,0.48,2,5,0.96,0.48,1,Mirlind Daku,2,0.48
1393,180,Kosovo,0.00,0,2,0,0,0,0.00,2,2,0.00,0.00,0,Mirlind Kryeziu,0,0.00
1394,180,Finland,0.00,0,2,0,0,0,0.00,1,2,0.00,0.00,0,Miro Tenho,0,0.00
1395,378,Bosnia & Herz'na,0.24,0,5,0,1,0,0.24,0,6,0.24,0.24,1,Miroslav Stevanović,1,0.00
1396,162,Croatia,1.67,0,1,0,1,2,0.56,0,6,1.67,0.56,1,Mislav Oršić,3,1.11
1397,270,Australia,0.33,0,4,0,1,0,0.33,1,4,0.33,0.33,1,Mitchell Duke,1,0.0
1398,377,Lithuania,0.00,0,4,0,0,0,0.00,1,5,0.00,0.00,0,Modestas Vorobjovas,0,0.00
1399,73,Tunisia,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Mohamed Ali Ben Romdhane,0,0.0
1400,132,Tunisia,0.0,0,2,0,0,0,0.0,0,2,0.0,0.0,0,Mohamed Dräger,0,0.0
1401,192,Norway,0.47,0,2,0,1,0,0.47,0,4,0.47,0.47,1,Mohamed Elyounoussi,1,0.00
1402,270,Saudi Arabia,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Mohamed Kanno,0,0.0
1403,318,Israel,0.00,0,2,0,0,0,0.00,1,8,0.00,0.00,0,Mohammad Abu Fani,0,0.00
1404,24,Israel,0.00,0,0,0,0,0,0.00,1,1,0.00,0.00,0,Mohammad Kna'an,0,0.00
1405,65,Saudi Arabia,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Mohammed Al-Breik,0,0.0
1406,270,Saudi Arabia,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Mohammed Al-Owais,0,0.0
1407,33,Gibraltar,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Mohammed Badr,0,0.00
1408,174,Denmark,0.52,0,2,0,0,1,0.00,0,5,0.52,0.00,0,Mohammed Daramy,1,0.52
1409,247,Ghana,0.73,0,3,0,2,0,0.73,1,3,0.73,0.73,2,Mohammed Kudus,2,0.0
1410,63,Qatar,1.43,0,0,0,1,0,1.43,0,3,1.43,1.43,1,Mohammed Muntari,1,0.0
1411,270,Ghana,0.33,0,3,0,1,0,0.33,0,3,0.33,0.33,1,Mohammed Salisu,1,0.0
1412,28,Qatar,0.0,0,0,0,0,0,0.0,0,2,0.0,0.0,0,Mohammed Waad,0,0.0
1413,116,Italy,1.55,0,1,0,0,2,0.00,0,3,1.55,0.00,0,Moise Kean,2,1.55
1414,269,Ecuador,0.33,0,3,0,1,0,0.33,1,3,0.33,0.33,1,Moisés Caicedo,1,0.0
1415,727,Andorra,0.00,1,8,0,0,0,0.00,3,9,0.00,0.00,0,Moisés San Nicolás,0,0.00
1416,159,Czechia,0.57,1,2,0,0,1,0.00,3,7,0.57,0.00,0,Mojmir Chytil,1,0.57
1417,270,Tunisia,0.0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,Montassar Talbi,0,0.0
1418,121,Denmark,0.00,0,1,0,0,0,0.00,0,3,0.00,0.00,0,Morten Hjulmand,0,0.00
1419,270,IR Iran,0.0,0,3,0,0,0,0.0,1,3,0.0,0.0,0,Morteza Pouraliganji,0,0.0
1420,95,Cameroon,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Moumi Ngamaleu,0,0.0
1421,50,France,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Moussa Diaby,0,0.00
1422,63,Kosovo,1.43,0,0,0,1,0,1.43,1,2,1.43,1.43,1,Muhamet Hyseni,1,0.00
1423,25,Austria,0.00,0,0,0,0,0,0.00,0,1,0.00,0.00,0,Muhammed Cham,0,0.00
1424,90,Morocco,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Munir,0,0.0
1425,57,Azerbaijan,0.00,0,0,0,0,0,0.00,0,4,0.00,0.00,0,Musa Qurbanlı,0,0.00
1426,6,Qatar,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Musab Kheder,0,0.0
1427,718,Ukraine,0.50,0,8,0,2,2,0.25,0,9,0.50,0.25,2,Mykhailo Mudryk,4,0.25
1428,585,Ukraine,0.00,0,8,0,0,0,0.00,2,8,0.00,0.00,0,Mykola Matviyenko,0,0.00
1429,329,Albania,0.27,0,4,0,0,1,0.00,0,6,0.27,0.00,0,Myrto Uzuni,1,0.27
1430,548,Andorra,0.16,0,6,0,1,0,0.16,2,9,0.16,0.16,1,Márcio Vieira,1,0.00
1431,321,Estonia,0.00,0,3,0,0,0,0.00,1,5,0.00,0.00,0,Märten Kuusk,0,0.00
1432,707,Kosovo,0.13,0,8,0,0,1,0.00,4,8,0.13,0.00,0,Mërgim Vojvoda,1,0.13
1433,300,Latvia,0.00,1,4,0,0,0,0.00,3,4,0.00,0.00,0,Mārcis Ošs,0,0.00
1434,119,Korea Republic,0.0,0,1,0,0,0,0.0,0,2,0.0,0.0,0,Na Sang-ho,0,0.0
1435,90,Spain,0.00,0,1,0,0,0,0.00,0,1,0.00,0.00,0,Nacho,0,0.00
1436,90,Tunisia,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Nader Ghandri,0,0.0
1437,567,Argentina,0.32,0,6,0,1,1,0.16,0,7,0.32,0.16,1,Nahuel Molina,2,0.16
1438,720,Armenia,0.25,0,8,0,1,1,0.12,1,8,0.25,0.12,1,Nair Tiknizyan,2,0.12
1439,63,Azerbaijan,0.00,0,0,0,0,0,0.00,0,2,0.00,0.00,0,Namik Alaskarov,0,0.00
1440,272,Senegal,0.0,0,3,0,0,0,0.0,1,4,0.0,0.0,0,Nampalys Mendy,0,0.0
1441,5,Saudi Arabia,0.0,0,0,0,0,0,0.0,0,1,0.0,0.0,0,Nasser Al-Dawsari,0,0.0
1442,479,Netherlands,0.0,0,5,0,0,0,0.0,1,5,0.0,0.0,0,Nathan Aké,0,0.0
1443,155,Wales,0.58,0,1,0,1,0,0.58,0,9,0.58,0.58,1,Nathan Broadhead,1,0.00
1444,540,Rep. of Ireland,0.17,0,7,0,1,0,0.17,0,7,0.17,0.17,1,Nathan Collins,1,0.00
1445,242,Scotland,0.00,0,2,0,0,0,0.00,2,6,0.00,0.00,0,Nathan Patterson,0,0.00
1446,84,Australia,0.0,0,1,0,0,0,0.0,0,1,0.0,0.0,0,Nathaniel Atkinson,0,0.0
